"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"55987","Kalendarz adwentowy dla konia Waldhausen","Kalendarz adwentowy dla konia firmy Waldhausen. Idealne do odliczania świąt.","59.00 PLN","44.25 PLN","https://www.pegazshop.pl/kalendarz-adwentowy-dla-konia-waldhausen-55987.html#/rozmiar-24_x_12g","http://www.pegazshop.pl/48477/kalendarz-adwentowy-dla-konia-waldhausen.jpg","Waldhausen","5037648001873","1570701"
"56021","Czapka FP Alisha beżowo-czarna","Czapka FP Alisha.<br><br>Ciepła zimowa czapka z dużym dekoracyjnym pomponem.<br>Podszyta przyjemnym polarem.<br>Na wywinięciu czapki ozdobiona w motyw wędzidełek.<br>Z przodu ozdobna naszywka z logo firmy.","89.00 PLN","62.30 PLN","https://www.pegazshop.pl/czapka-fp-alisha-bezowo-czarna-56021.html#/rozmiar-one_size/kolor-beżowy_czarny","http://www.pegazshop.pl/48815/czapka-fp-alisha-bezowo-czarna.jpg,http://www.pegazshop.pl/61715/czapka-fp-alisha-bezowo-czarna.jpg","Inter-Api","5903631014437","010691001000"
"56227","Czaprak Torpol skokowy Per aksamit bursztynowy","<p>Czaprak Per firmy Torpol. Finezyjny, wykonany z miękkiej, pluszowej tkaniny, ozdobiony lekko metalicznym sznurem w odcieniu jasnej szarości. Dzięki wewnętrznej warstwie– włókninie Evolon®, posiada szczególne właściwości chłonne, oddychające i osuszające. Zdobiony haftem z motywem kaszubskim oraz kryształami Swarovskiego®.<br />Tkanina pluszowa Velvet (100% poliester), Evolon® (70% poliester, 30% poliamid), wypełnienie z włókniny 550g (100% poliester), lamówka drelichowa (50% bawełna, 50% poliester), sznur, kryształy Swarovskiego®, haft z motywem kaszubskim.</p>","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/czaprak-torpol-skokowy-per-aksamit-bursztynowy-56227.html#/rozmiar-vs_full/kolor-bursztynowy","http://www.pegazshop.pl/48646/czaprak-torpol-skokowy-per-aksamit-bursztynowy.jpg,http://www.pegazshop.pl/56427/czaprak-torpol-skokowy-per-aksamit-bursztynowy.jpg","Torpol","5906783284055","374-049-PER"
"57091","Bryczesy damskie Anky Volcano z silikonowym lejem brązowe","Bryczesy firmy Anky. Oddychająca, odprowadzająca wilgoć elastyczna tkanina. Wysoki pas w tylnej części, 2 guziki do zapinania na haftki, ozdobione błyszczącą taśmą, oraz srebrnymi kryształkami, silikonowy nadruk na siedzeniu.","649.00 PLN","649.00 PLN","https://www.pegazshop.pl/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe-57091.html#/rozmiar-34/kolor-brązowy","http://www.pegazshop.pl/49350/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe.jpg,http://www.pegazshop.pl/49351/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe.jpg","BR","8714802954714","A62215R106034"
"57091","Bryczesy damskie Anky Volcano z silikonowym lejem brązowe","Bryczesy firmy Anky. Oddychająca, odprowadzająca wilgoć elastyczna tkanina. Wysoki pas w tylnej części, 2 guziki do zapinania na haftki, ozdobione błyszczącą taśmą, oraz srebrnymi kryształkami, silikonowy nadruk na siedzeniu.","649.00 PLN","649.00 PLN","https://www.pegazshop.pl/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe-57091.html#/rozmiar-36/kolor-brązowy","http://www.pegazshop.pl/49350/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe.jpg,http://www.pegazshop.pl/49351/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe.jpg","BR","8714802954714","A62215R106034"
"57091","Bryczesy damskie Anky Volcano z silikonowym lejem brązowe","Bryczesy firmy Anky. Oddychająca, odprowadzająca wilgoć elastyczna tkanina. Wysoki pas w tylnej części, 2 guziki do zapinania na haftki, ozdobione błyszczącą taśmą, oraz srebrnymi kryształkami, silikonowy nadruk na siedzeniu.","649.00 PLN","649.00 PLN","https://www.pegazshop.pl/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe-57091.html#/rozmiar-38/kolor-brązowy","http://www.pegazshop.pl/49350/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe.jpg,http://www.pegazshop.pl/49351/bryczesy-damskie-anky-volcano-z-silikonowym-lejem-brazowe.jpg","BR","8714802954714","A62215R106034"
"58083","Koszulka konkursowa damska BR Calgary biała","Bluzka konkursowa młodzieżowa na długi rękaw firmy BR. Wykonana z tkaniny która odprowadza wilgoć. Kołnierzyk zapinany na zamek. Części naramienne są ozdobione imitacją diamentów i srebrnymi szwami z przodu. Posiada  srebrny nadruk na lewej piersi.","209.00 PLN","125.40 PLN","https://www.pegazshop.pl/koszulka-konkursowa-damska-br-calgary-biala-58083.html#/rozmiar-m/kolor-biały","http://www.pegazshop.pl/49522/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/49523/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/60210/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/60211/koszulka-konkursowa-damska-br-calgary-biala.jpg","BR","8714802860978","672107W034940"
"58083","Koszulka konkursowa damska BR Calgary biała","Bluzka konkursowa młodzieżowa na długi rękaw firmy BR. Wykonana z tkaniny która odprowadza wilgoć. Kołnierzyk zapinany na zamek. Części naramienne są ozdobione imitacją diamentów i srebrnymi szwami z przodu. Posiada  srebrny nadruk na lewej piersi.","209.00 PLN","125.40 PLN","https://www.pegazshop.pl/koszulka-konkursowa-damska-br-calgary-biala-58083.html#/rozmiar-l/kolor-biały","http://www.pegazshop.pl/49524/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/49525/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/60212/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/60213/koszulka-konkursowa-damska-br-calgary-biala.jpg","BR","8714802860978","672107W034940"
"58083","Koszulka konkursowa damska BR Calgary biała","Bluzka konkursowa młodzieżowa na długi rękaw firmy BR. Wykonana z tkaniny która odprowadza wilgoć. Kołnierzyk zapinany na zamek. Części naramienne są ozdobione imitacją diamentów i srebrnymi szwami z przodu. Posiada  srebrny nadruk na lewej piersi.","209.00 PLN","125.40 PLN","https://www.pegazshop.pl/koszulka-konkursowa-damska-br-calgary-biala-58083.html#/rozmiar-xl/kolor-biały","http://www.pegazshop.pl/60214/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/60215/koszulka-konkursowa-damska-br-calgary-biala.jpg","BR","8714802860978","672107W034940"
"58083","Koszulka konkursowa damska BR Calgary biała","Bluzka konkursowa młodzieżowa na długi rękaw firmy BR. Wykonana z tkaniny która odprowadza wilgoć. Kołnierzyk zapinany na zamek. Części naramienne są ozdobione imitacją diamentów i srebrnymi szwami z przodu. Posiada  srebrny nadruk na lewej piersi.","209.00 PLN","125.40 PLN","https://www.pegazshop.pl/koszulka-konkursowa-damska-br-calgary-biala-58083.html#/rozmiar-xxl/kolor-biały","http://www.pegazshop.pl/60216/koszulka-konkursowa-damska-br-calgary-biala.jpg,http://www.pegazshop.pl/60217/koszulka-konkursowa-damska-br-calgary-biala.jpg","BR","8714802860978","672107W034940"
"58093","Legginsy damskie Anky Sil bordowy","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-bordowy-58093.html#/rozmiar-34/kolor-bordowy","http://www.pegazshop.pl/49534/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49535/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49536/legginsy-damskie-any-sil-bordowy.jpg","Anky","8714802941219","A62209R022034"
"58093","Legginsy damskie Anky Sil bordowy","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-bordowy-58093.html#/rozmiar-36/kolor-bordowy","http://www.pegazshop.pl/49537/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49538/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49539/legginsy-damskie-any-sil-bordowy.jpg","Anky","8714802941219","A62209R022034"
"58093","Legginsy damskie Anky Sil bordowy","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-bordowy-58093.html#/rozmiar-38/kolor-bordowy","http://www.pegazshop.pl/49534/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49535/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49536/legginsy-damskie-any-sil-bordowy.jpg","Anky","8714802941219","A62209R022034"
"58093","Legginsy damskie Anky Sil bordowy","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-bordowy-58093.html#/rozmiar-40/kolor-bordowy","http://www.pegazshop.pl/49534/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49535/legginsy-damskie-any-sil-bordowy.jpg,http://www.pegazshop.pl/49536/legginsy-damskie-any-sil-bordowy.jpg","Anky","8714802941219","A62209R022034"
"58094","Legginsy damskie Anky Sil białe","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-biale-58094.html#/rozmiar-32/kolor-biały","http://www.pegazshop.pl/49540/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49541/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49542/legginsy-damskie-any-sil-biale.jpg","BR","8714802941288","A62209W001032"
"58094","Legginsy damskie Anky Sil białe","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-biale-58094.html#/rozmiar-34/kolor-biały","http://www.pegazshop.pl/49540/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49541/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49542/legginsy-damskie-any-sil-biale.jpg","BR","8714802941288","A62209W001032"
"58094","Legginsy damskie Anky Sil białe","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-biale-58094.html#/rozmiar-36/kolor-biały","http://www.pegazshop.pl/49540/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49541/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49542/legginsy-damskie-any-sil-biale.jpg","BR","8714802941288","A62209W001032"
"58094","Legginsy damskie Anky Sil białe","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-biale-58094.html#/rozmiar-38/kolor-biały","http://www.pegazshop.pl/49540/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49541/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49542/legginsy-damskie-any-sil-biale.jpg","BR","8714802941288","A62209W001032"
"58094","Legginsy damskie Anky Sil białe","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-biale-58094.html#/rozmiar-40/kolor-biały","http://www.pegazshop.pl/49540/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49541/legginsy-damskie-any-sil-biale.jpg,http://www.pegazshop.pl/49542/legginsy-damskie-any-sil-biale.jpg","BR","8714802941288","A62209W001032"
"58126","Legginsy damskie Anky Sil granatowe","Legginsy ANKY są idealne dopasowane. Elastyczny pas wykończony jest dwoma srebrnymi ozdobnymi paskami oraz obszerne boczne kieszenie ozdobione srebrną plecioną taśmą.<br>Legginsy jeździeckie posiadają przezroczyste silikonowy lej z nadrukiem 3D. Skład tkaniny: 75% nylon i 25% elastan z przodu oraz 88% poliester i 12% elastan z tyłu.","559.00 PLN","559.00 PLN","https://www.pegazshop.pl/legginsy-damskie-any-sil-granatowe-58126.html#/rozmiar-30/kolor-granatowy","http://www.pegazshop.pl/49567/legginsy-damskie-any-sil-granatowe.jpg,http://www.pegazshop.pl/49568/legginsy-damskie-any-sil-granatowe.jpg,http://www.pegazshop.pl/49569/legginsy-damskie-any-sil-granatowe.jpg","BR","8714802941110","A62209B019030"
