"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"1143","Bryczesy Pikeur Gwen Grip Jeans niebieskie 2018","Damskie bryczesy Gwen Grip firmy Pikeur z kolekcji jesień-zima 2018. Wykonane z bardzo wysoko jakościowej tkaniny tekstylnej, elastycznej, oddychającej i przyjaznej dla skóry. Pełny lej pokryty silikonem, dzięki któremu bryczesy bardzo dobrze trzymają się w siodle. Wyposażone w zapinaną na suwak kieszeń. Ozdobione napisem Pikeur na prawym udzie","650.00 PLN","520.00 PLN","https://www.pegazshop.pl/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018-1143.html#/rozmiar-34/kolor-niebieski","http://www.pegazshop.pl/36995/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36996/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36997/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg","Wyprzedaż","Pikeur","4060795150737","14561600 7760 / 32"
"1143","Bryczesy Pikeur Gwen Grip Jeans niebieskie 2018","Damskie bryczesy Gwen Grip firmy Pikeur z kolekcji jesień-zima 2018. Wykonane z bardzo wysoko jakościowej tkaniny tekstylnej, elastycznej, oddychającej i przyjaznej dla skóry. Pełny lej pokryty silikonem, dzięki któremu bryczesy bardzo dobrze trzymają się w siodle. Wyposażone w zapinaną na suwak kieszeń. Ozdobione napisem Pikeur na prawym udzie","650.00 PLN","343.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018-1143.html#/rozmiar-36/kolor-niebieski","http://www.pegazshop.pl/36989/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36990/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36991/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36992/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36993/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36994/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36995/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36996/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36997/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36998/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36999/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/37000/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg","Wyprzedaż","Pikeur","4060795150737","14561600 7760 / 32"
"1143","Bryczesy Pikeur Gwen Grip Jeans niebieskie 2018","Damskie bryczesy Gwen Grip firmy Pikeur z kolekcji jesień-zima 2018. Wykonane z bardzo wysoko jakościowej tkaniny tekstylnej, elastycznej, oddychającej i przyjaznej dla skóry. Pełny lej pokryty silikonem, dzięki któremu bryczesy bardzo dobrze trzymają się w siodle. Wyposażone w zapinaną na suwak kieszeń. Ozdobione napisem Pikeur na prawym udzie","650.00 PLN","520.00 PLN","https://www.pegazshop.pl/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018-1143.html#/rozmiar-38/kolor-niebieski","http://www.pegazshop.pl/36998/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/36999/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg,http://www.pegazshop.pl/37000/bryczesy-pikeur-gwen-grip-jeans-niebieskie-2018.jpg","Wyprzedaż","Pikeur","4060795150737","14561600 7760 / 32"
"1149","Kurtka HKM Hickstead pikowana granatowa","Kurtka firmy HKM Hickstead pikowana.","303.00 PLN","212.10 PLN","https://www.pegazshop.pl/kurtka-hkm-hickstead-pikowana-granatowa-1149.html#/rozmiar-152/kolor-granatowy","http://www.pegazshop.pl/30361/kurtka-hkm-hickstead-pikowana-granatowa.jpg","Kurtki / płaszcze młodzieżowe","HKM","4057052281501","101626900.0475"
"1149","Kurtka HKM Hickstead pikowana granatowa","Kurtka firmy HKM Hickstead pikowana.","303.00 PLN","212.10 PLN","https://www.pegazshop.pl/kurtka-hkm-hickstead-pikowana-granatowa-1149.html#/rozmiar-164/kolor-granatowy","http://www.pegazshop.pl/30362/kurtka-hkm-hickstead-pikowana-granatowa.jpg","Kurtki / płaszcze młodzieżowe","HKM","4057052281501","101626900.0475"
"1149","Kurtka HKM Hickstead pikowana granatowa","Kurtka firmy HKM Hickstead pikowana.","303.00 PLN","212.10 PLN","https://www.pegazshop.pl/kurtka-hkm-hickstead-pikowana-granatowa-1149.html#/rozmiar-xs/kolor-granatowy","http://www.pegazshop.pl/30366/kurtka-hkm-hickstead-pikowana-granatowa.jpg","Kurtki / płaszcze młodzieżowe","HKM","4057052281501","101626900.0475"
"1149","Kurtka HKM Hickstead pikowana granatowa","Kurtka firmy HKM Hickstead pikowana.","303.00 PLN","212.10 PLN","https://www.pegazshop.pl/kurtka-hkm-hickstead-pikowana-granatowa-1149.html#/rozmiar-s/kolor-granatowy","http://www.pegazshop.pl/30365/kurtka-hkm-hickstead-pikowana-granatowa.jpg","Kurtki / płaszcze młodzieżowe","HKM","4057052281501","101626900.0475"
"1149","Kurtka HKM Hickstead pikowana granatowa","Kurtka firmy HKM Hickstead pikowana.","303.00 PLN","212.10 PLN","https://www.pegazshop.pl/kurtka-hkm-hickstead-pikowana-granatowa-1149.html#/rozmiar-m/kolor-granatowy","http://www.pegazshop.pl/30364/kurtka-hkm-hickstead-pikowana-granatowa.jpg","Kurtki / płaszcze młodzieżowe","HKM","4057052281501","101626900.0475"
"1149","Kurtka HKM Hickstead pikowana granatowa","Kurtka firmy HKM Hickstead pikowana.","303.00 PLN","212.10 PLN","https://www.pegazshop.pl/kurtka-hkm-hickstead-pikowana-granatowa-1149.html#/rozmiar-l/kolor-granatowy","http://www.pegazshop.pl/30363/kurtka-hkm-hickstead-pikowana-granatowa.jpg","Kurtki / płaszcze młodzieżowe","HKM","4057052281501","101626900.0475"
"1150","Kurtka HKM Moena granatowa","Kurtka firmy HKM Moena granatowa.","454.00 PLN","317.80 PLN","https://www.pegazshop.pl/kurtka-hkm-moena-granatowa-1150.html#/rozmiar-xs/kolor-granatowy","http://www.pegazshop.pl/30389/kurtka-hkm-moena-granatowa.jpg,http://www.pegazshop.pl/30390/kurtka-hkm-moena-granatowa.jpg","Wyprzedaż","HKM","4057052292835","101736900.0675"
"1150","Kurtka HKM Moena granatowa","Kurtka firmy HKM Moena granatowa.","454.00 PLN","317.80 PLN","https://www.pegazshop.pl/kurtka-hkm-moena-granatowa-1150.html#/rozmiar-s/kolor-granatowy","http://www.pegazshop.pl/30385/kurtka-hkm-moena-granatowa.jpg,http://www.pegazshop.pl/30386/kurtka-hkm-moena-granatowa.jpg","Wyprzedaż","HKM","4057052292835","101736900.0675"
"1150","Kurtka HKM Moena granatowa","Kurtka firmy HKM Moena granatowa.","454.00 PLN","317.80 PLN","https://www.pegazshop.pl/kurtka-hkm-moena-granatowa-1150.html#/rozmiar-m/kolor-granatowy","http://www.pegazshop.pl/30383/kurtka-hkm-moena-granatowa.jpg,http://www.pegazshop.pl/30384/kurtka-hkm-moena-granatowa.jpg","Wyprzedaż","HKM","4057052292835","101736900.0675"
"1150","Kurtka HKM Moena granatowa","Kurtka firmy HKM Moena granatowa.","454.00 PLN","317.80 PLN","https://www.pegazshop.pl/kurtka-hkm-moena-granatowa-1150.html#/rozmiar-l/kolor-granatowy","http://www.pegazshop.pl/30381/kurtka-hkm-moena-granatowa.jpg,http://www.pegazshop.pl/30382/kurtka-hkm-moena-granatowa.jpg","Wyprzedaż","HKM","4057052292835","101736900.0675"
"1166","Kurtka Pikeu Cassia szara 2018","Sportowa pikowana kurtka firmy Pikeur z najnowszej kolekcji New Generation. Ciepła i funkcjonalna. Posiada wysoki kołnierz oraz ściągacze na końcu rękawów które zapewniają dodatkową ochronę przed zimnem. Wyposażonaw dwie kieszenie oraz odpinany kaptur.","789.00 PLN","591.75 PLN","https://www.pegazshop.pl/kurtka-pikeu-cassia-szara-2018-1166.html#/rozmiar-36/kolor-szary","http://www.pegazshop.pl/39867/kurtka-pikeu-cassia-szara-2018.jpg","Wyprzedaż","Pikeur","4060795719910","20260100 2006 / 36"
"1166","Kurtka Pikeu Cassia szara 2018","Sportowa pikowana kurtka firmy Pikeur z najnowszej kolekcji New Generation. Ciepła i funkcjonalna. Posiada wysoki kołnierz oraz ściągacze na końcu rękawów które zapewniają dodatkową ochronę przed zimnem. Wyposażonaw dwie kieszenie oraz odpinany kaptur.","789.00 PLN","591.75 PLN","https://www.pegazshop.pl/kurtka-pikeu-cassia-szara-2018-1166.html#/rozmiar-38/kolor-szary","http://www.pegazshop.pl/39868/kurtka-pikeu-cassia-szara-2018.jpg","Wyprzedaż","Pikeur","4060795719910","20260100 2006 / 36"
"1166","Kurtka Pikeu Cassia szara 2018","Sportowa pikowana kurtka firmy Pikeur z najnowszej kolekcji New Generation. Ciepła i funkcjonalna. Posiada wysoki kołnierz oraz ściągacze na końcu rękawów które zapewniają dodatkową ochronę przed zimnem. Wyposażonaw dwie kieszenie oraz odpinany kaptur.","789.00 PLN","591.75 PLN","https://www.pegazshop.pl/kurtka-pikeu-cassia-szara-2018-1166.html#/rozmiar-40/kolor-szary","http://www.pegazshop.pl/39869/kurtka-pikeu-cassia-szara-2018.jpg","Wyprzedaż","Pikeur","4060795719910","20260100 2006 / 36"
"1177","Kurtka Pikeur Gready różowa 2018","Kurtka Pikeur Gready z kolekcji jesień-zima 2018. Model stworzony dla kobiet, wykonany z  lekkiego materiału doskonale chroiącego przed wiatrem Zapinana na dwubiegunowy zamek. Wyposażona w dwie kieszenie zapinane na suwaki. Sciągacz zdobiony napisem logo Pikeur oraz emblematem na lewym ramieniu.","789.00 PLN","512.85 PLN","https://www.pegazshop.pl/kurtka-pikeur-gready-różowa-2018-1177.html#/rozmiar-36/kolor-różowy","http://www.pegazshop.pl/39690/kurtka-pikeur-gready-różowa-2018.jpg,http://www.pegazshop.pl/39691/kurtka-pikeur-gready-różowa-2018.jpg","Wyprzedaż","Pikeur","4060795720497","20170100 4752 / 36"
"1177","Kurtka Pikeur Gready różowa 2018","Kurtka Pikeur Gready z kolekcji jesień-zima 2018. Model stworzony dla kobiet, wykonany z  lekkiego materiału doskonale chroiącego przed wiatrem Zapinana na dwubiegunowy zamek. Wyposażona w dwie kieszenie zapinane na suwaki. Sciągacz zdobiony napisem logo Pikeur oraz emblematem na lewym ramieniu.","789.00 PLN","512.85 PLN","https://www.pegazshop.pl/kurtka-pikeur-gready-różowa-2018-1177.html#/rozmiar-38/kolor-różowy","http://www.pegazshop.pl/39692/kurtka-pikeur-gready-różowa-2018.jpg,http://www.pegazshop.pl/39693/kurtka-pikeur-gready-różowa-2018.jpg","Wyprzedaż","Pikeur","4060795720497","20170100 4752 / 36"
"1179","Kurtka przeciwdeszczowa Pikeur Safir II szara 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-szara-2018-1179.html#/rozmiar-xs/kolor-szary","http://www.pegazshop.pl/38969/kurtka-pikeur-safir-ii-szara-2018.jpg","Wyprzedaż","Pikeur","4060795755512","184200 100 391 / XS"
"1179","Kurtka przeciwdeszczowa Pikeur Safir II szara 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","159.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-szara-2018-1179.html#/rozmiar-s/kolor-szary","http://www.pegazshop.pl/38965/kurtka-pikeur-safir-ii-szara-2018.jpg,http://www.pegazshop.pl/38966/kurtka-pikeur-safir-ii-szara-2018.jpg,http://www.pegazshop.pl/38967/kurtka-pikeur-safir-ii-szara-2018.jpg,http://www.pegazshop.pl/38968/kurtka-pikeur-safir-ii-szara-2018.jpg,http://www.pegazshop.pl/38969/kurtka-pikeur-safir-ii-szara-2018.jpg","Wyprzedaż","Pikeur","4060795755512","184200 100 391 / XS"
"1179","Kurtka przeciwdeszczowa Pikeur Safir II szara 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-szara-2018-1179.html#/rozmiar-m/kolor-szary","http://www.pegazshop.pl/38966/kurtka-pikeur-safir-ii-szara-2018.jpg","Wyprzedaż","Pikeur","4060795755512","184200 100 391 / XS"
"1179","Kurtka przeciwdeszczowa Pikeur Safir II szara 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-szara-2018-1179.html#/rozmiar-l/kolor-szary","http://www.pegazshop.pl/38965/kurtka-pikeur-safir-ii-szara-2018.jpg","Wyprzedaż","Pikeur","4060795755512","184200 100 391 / XS"
"1179","Kurtka przeciwdeszczowa Pikeur Safir II szara 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","240.00 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-szara-2018-1179.html#/rozmiar-xl/kolor-szary","http://www.pegazshop.pl/38967/kurtka-pikeur-safir-ii-szara-2018.jpg","Wyprzedaż","Pikeur","4060795755512","184200 100 391 / XS"
"1180","Kurtka przeciwdeszczowa Pikeur Safir II granatowa 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-ciemny-granat-2018-1180.html#/rozmiar-xs/kolor-ciemny_granat","http://www.pegazshop.pl/38963/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg,http://www.pegazshop.pl/38964/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg","Wyprzedaż","Pikeur","4060795755581","184200 100 210 / XS"
"1180","Kurtka przeciwdeszczowa Pikeur Safir II granatowa 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-ciemny-granat-2018-1180.html#/rozmiar-s/kolor-ciemny_granat","http://www.pegazshop.pl/38957/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg,http://www.pegazshop.pl/38958/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg","Wyprzedaż","Pikeur","4060795755581","184200 100 210 / XS"
"1180","Kurtka przeciwdeszczowa Pikeur Safir II granatowa 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-ciemny-granat-2018-1180.html#/rozmiar-m/kolor-ciemny_granat","http://www.pegazshop.pl/38955/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg,http://www.pegazshop.pl/38956/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg","Wyprzedaż","Pikeur","4060795755581","184200 100 210 / XS"
"1180","Kurtka przeciwdeszczowa Pikeur Safir II granatowa 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-ciemny-granat-2018-1180.html#/rozmiar-l/kolor-ciemny_granat","http://www.pegazshop.pl/38953/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg,http://www.pegazshop.pl/38954/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg","Wyprzedaż","Pikeur","4060795755581","184200 100 210 / XS"
"1180","Kurtka przeciwdeszczowa Pikeur Safir II granatowa 2018","Kurtka przeciwdeszczowa firmy Pikeur. Rękawy oraz dół kurtki zakończone elastyczną taśmą. Średniej grubości wypełnienie zapewnia dobrą ochronę termiczną. Kurtka mieści się w małym woreczku z napisem Pikeru.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/kurtka-pikeur-safir-ii-ciemny-granat-2018-1180.html#/rozmiar-xl/kolor-ciemny_granat","http://www.pegazshop.pl/38959/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg,http://www.pegazshop.pl/38960/kurtka-pikeur-safir-ii-ciemny-granat-2018.jpg","Wyprzedaż","Pikeur","4060795755581","184200 100 210 / XS"
"1201","Bryczesy zimowe damskie z silikonem HKM Moena Softshell granatowe","Damskie bryczesy z kolekcji Moena Softshel firmy Pikeur. Klasyczny model wykonany z wysokiej jakości elastycznego materiału. Posiadają pełen lej. Nogawki zakończone elastyczną wstawką. Posiadają z przodu kieszeń zapinaną na suwak.","485.00 PLN","388.00 PLN","https://www.pegazshop.pl/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe-1201.html#/rozmiar-34/kolor-granatowy","http://www.pegazshop.pl/32021/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe.jpg","Bryczesy damskie","HKM","4057052288869","107266900.051"
"1201","Bryczesy zimowe damskie z silikonem HKM Moena Softshell granatowe","Damskie bryczesy z kolekcji Moena Softshel firmy Pikeur. Klasyczny model wykonany z wysokiej jakości elastycznego materiału. Posiadają pełen lej. Nogawki zakończone elastyczną wstawką. Posiadają z przodu kieszeń zapinaną na suwak.","485.00 PLN","388.00 PLN","https://www.pegazshop.pl/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe-1201.html#/rozmiar-36/kolor-granatowy","http://www.pegazshop.pl/32022/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe.jpg","Bryczesy damskie","HKM","4057052288869","107266900.051"
"1201","Bryczesy zimowe damskie z silikonem HKM Moena Softshell granatowe","Damskie bryczesy z kolekcji Moena Softshel firmy Pikeur. Klasyczny model wykonany z wysokiej jakości elastycznego materiału. Posiadają pełen lej. Nogawki zakończone elastyczną wstawką. Posiadają z przodu kieszeń zapinaną na suwak.","485.00 PLN","388.00 PLN","https://www.pegazshop.pl/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe-1201.html#/rozmiar-38/kolor-granatowy","http://www.pegazshop.pl/32023/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe.jpg","Bryczesy damskie","HKM","4057052288869","107266900.051"
"1201","Bryczesy zimowe damskie z silikonem HKM Moena Softshell granatowe","Damskie bryczesy z kolekcji Moena Softshel firmy Pikeur. Klasyczny model wykonany z wysokiej jakości elastycznego materiału. Posiadają pełen lej. Nogawki zakończone elastyczną wstawką. Posiadają z przodu kieszeń zapinaną na suwak.","485.00 PLN","388.00 PLN","https://www.pegazshop.pl/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe-1201.html#/rozmiar-40/kolor-granatowy","http://www.pegazshop.pl/32024/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe.jpg","Bryczesy damskie","HKM","4057052288869","107266900.051"
"1201","Bryczesy zimowe damskie z silikonem HKM Moena Softshell granatowe","Damskie bryczesy z kolekcji Moena Softshel firmy Pikeur. Klasyczny model wykonany z wysokiej jakości elastycznego materiału. Posiadają pełen lej. Nogawki zakończone elastyczną wstawką. Posiadają z przodu kieszeń zapinaną na suwak.","485.00 PLN","388.00 PLN","https://www.pegazshop.pl/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe-1201.html#/rozmiar-42/kolor-granatowy","http://www.pegazshop.pl/32025/bryczesy-zimowe-damskie-z-silikonem-hkm-moena-softshell-granatowe.jpg","Bryczesy damskie","HKM","4057052288869","107266900.051"
"1202","Termobuty Neoprenowe Horze czarne","Ciepłe, wodoodporne i wytrzymałe buty firmy Horze. Zawierają warstwę neoprenu dla komfortu i ochrony przed zimnem. Zapinane na zamek z odblaskowa lamówką. Wygodna podeszwa sprawdzająca się w każdych warunkach. Wewnętrzna podszewka jest zaprojektowana tak, aby zapobiegać wychłodzeniu stopy. Wypełnienie z futra w połączeniu z neoprenem.","229.00 PLN","171.75 PLN","https://www.pegazshop.pl/termobuty-neoprenowe-horze-czarne-1202.html#/rozmiar-34/kolor-czarny","http://www.pegazshop.pl/7242/termobuty-neoprenowe-horze-czarne.jpg,http://www.pegazshop.pl/7243/termobuty-neoprenowe-horze-czarne.jpg","Termobuty","Horze","6438076998107","39075-BL-34"
"1202","Termobuty Neoprenowe Horze czarne","Ciepłe, wodoodporne i wytrzymałe buty firmy Horze. Zawierają warstwę neoprenu dla komfortu i ochrony przed zimnem. Zapinane na zamek z odblaskowa lamówką. Wygodna podeszwa sprawdzająca się w każdych warunkach. Wewnętrzna podszewka jest zaprojektowana tak, aby zapobiegać wychłodzeniu stopy. Wypełnienie z futra w połączeniu z neoprenem.","229.00 PLN","171.75 PLN","https://www.pegazshop.pl/termobuty-neoprenowe-horze-czarne-1202.html#/rozmiar-35/kolor-czarny","http://www.pegazshop.pl/7242/termobuty-neoprenowe-horze-czarne.jpg,http://www.pegazshop.pl/7243/termobuty-neoprenowe-horze-czarne.jpg","Termobuty","Horze","6438076998107","39075-BL-34"
"1202","Termobuty Neoprenowe Horze czarne","Ciepłe, wodoodporne i wytrzymałe buty firmy Horze. Zawierają warstwę neoprenu dla komfortu i ochrony przed zimnem. Zapinane na zamek z odblaskowa lamówką. Wygodna podeszwa sprawdzająca się w każdych warunkach. Wewnętrzna podszewka jest zaprojektowana tak, aby zapobiegać wychłodzeniu stopy. Wypełnienie z futra w połączeniu z neoprenem.","229.00 PLN","171.75 PLN","https://www.pegazshop.pl/termobuty-neoprenowe-horze-czarne-1202.html#/rozmiar-36/kolor-czarny","http://www.pegazshop.pl/7242/termobuty-neoprenowe-horze-czarne.jpg,http://www.pegazshop.pl/7243/termobuty-neoprenowe-horze-czarne.jpg","Termobuty","Horze","6438076998107","39075-BL-34"
"1202","Termobuty Neoprenowe Horze czarne","Ciepłe, wodoodporne i wytrzymałe buty firmy Horze. Zawierają warstwę neoprenu dla komfortu i ochrony przed zimnem. Zapinane na zamek z odblaskowa lamówką. Wygodna podeszwa sprawdzająca się w każdych warunkach. Wewnętrzna podszewka jest zaprojektowana tak, aby zapobiegać wychłodzeniu stopy. Wypełnienie z futra w połączeniu z neoprenem.","229.00 PLN","171.75 PLN","https://www.pegazshop.pl/termobuty-neoprenowe-horze-czarne-1202.html#/rozmiar-37/kolor-czarny","http://www.pegazshop.pl/7242/termobuty-neoprenowe-horze-czarne.jpg,http://www.pegazshop.pl/7243/termobuty-neoprenowe-horze-czarne.jpg","Termobuty","Horze","6438076998107","39075-BL-34"
"1202","Termobuty Neoprenowe Horze czarne","Ciepłe, wodoodporne i wytrzymałe buty firmy Horze. Zawierają warstwę neoprenu dla komfortu i ochrony przed zimnem. Zapinane na zamek z odblaskowa lamówką. Wygodna podeszwa sprawdzająca się w każdych warunkach. Wewnętrzna podszewka jest zaprojektowana tak, aby zapobiegać wychłodzeniu stopy. Wypełnienie z futra w połączeniu z neoprenem.","229.00 PLN","171.75 PLN","https://www.pegazshop.pl/termobuty-neoprenowe-horze-czarne-1202.html#/rozmiar-38/kolor-czarny","http://www.pegazshop.pl/7242/termobuty-neoprenowe-horze-czarne.jpg,http://www.pegazshop.pl/7243/termobuty-neoprenowe-horze-czarne.jpg","Termobuty","Horze","6438076998107","39075-BL-34"
